,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,YEAR,MONTH,DOW,HOUR
10488726,2019-01-07 08:00:00,2019-01-07 08:30:00,1499.0,2.3,17031842200.0,17031281900.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,8
10489903,2019-01-04 08:15:00,2019-01-04 08:45:00,1799.0,6.4,17031832100.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,8
10496464,2019-01-03 07:30:00,2019-01-03 07:30:00,467.0,2.3,17031081403.0,17031281900.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,3,7
10500117,2019-01-25 07:15:00,2019-01-25 07:30:00,479.0,2.4,17031580100.0,17031839900.0,0.0,0.0,2.55,2.55,True,6.0,2019,1,4,7
10502176,2019-01-17 08:15:00,2019-01-17 08:45:00,1799.0,3.9,17031070102.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
10503422,2019-02-04 08:15:00,2019-02-04 08:30:00,900.0,1.8,17031838300.0,17031280100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,8
10503923,2019-02-14 07:15:00,2019-02-14 07:45:00,1560.0,4.7,17031070700.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,7
10505865,2019-01-04 08:45:00,2019-01-04 09:00:00,1020.0,2.7,17031243200.0,17031081500.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,8
10508695,2019-02-01 08:30:00,2019-02-01 08:45:00,410.0,1.6,17031283800.0,17031281900.0,0.0,1.0,2.55,3.55,True,6.0,2019,2,4,8
10509502,2019-02-04 07:15:00,2019-02-04 07:30:00,482.0,1.5,17031243500.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,7
10512171,2019-02-06 08:15:00,2019-02-06 08:30:00,1620.0,3.9,17031070600.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
10513408,2019-01-30 08:45:00,2019-01-30 09:00:00,959.0,3.2,17031240500.0,17031081700.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
10513561,2019-01-28 07:15:00,2019-01-28 07:30:00,660.0,2.0,17031070500.0,17031210900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,7
10514492,2019-01-07 07:45:00,2019-01-07 08:15:00,1139.0,3.5,17031071300.0,17031320100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,7
10515370,2019-01-16 08:00:00,2019-01-16 08:15:00,720.0,2.1,17031081202.0,17031842200.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,8
10515906,2019-02-21 07:15:00,2019-02-21 07:30:00,496.0,2.4,17031241500.0,17031081800.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,7
10517208,2019-02-05 08:30:00,2019-02-05 08:30:00,472.0,1.6,17031242200.0,17031833000.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,8
10522481,2019-02-01 07:00:00,2019-02-01 07:00:00,540.0,3.0,17031838200.0,17031281900.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,7
10523359,2019-01-25 07:30:00,2019-01-25 08:00:00,1919.0,4.8,17031062100.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,7
10523554,2019-02-07 08:15:00,2019-02-07 08:15:00,720.0,3.7,17031320100.0,17031838200.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,3,8
10523778,2019-02-11 08:15:00,2019-02-11 08:30:00,630.0,1.6,17031841900.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,8
10525093,2019-02-04 07:15:00,2019-02-04 07:30:00,600.0,1.8,17031832500.0,17031210900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,7
10529262,2019-01-31 07:45:00,2019-01-31 07:45:00,600.0,1.6,17031071500.0,17031081401.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,3,7
10531790,2019-01-28 08:15:00,2019-01-28 08:30:00,392.0,0.9,17031839100.0,17031081500.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,0,8
10535376,2019-01-16 08:15:00,2019-01-16 08:45:00,2100.0,8.1,17031063302.0,17031281900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,8
10536921,2019-01-09 08:45:00,2019-01-09 08:45:00,217.0,0.8,17031290900.0,17031292400.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,2,8
10538080,2019-02-27 07:00:00,2019-02-27 07:15:00,317.0,1.5,17031838700.0,17031843100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,7
10538320,2019-01-18 08:45:00,2019-01-18 08:45:00,319.0,1.2,17031838000.0,17031833100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,8
10538469,2019-01-25 07:45:00,2019-01-25 07:45:00,455.0,1.3,17031242000.0,17031080400.0,0.0,0.0,2.55,2.55,True,7.0,2019,1,4,7
10538928,2019-01-07 08:30:00,2019-01-07 09:00:00,1320.0,3.6,17031221600.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
10541910,2019-02-07 07:45:00,2019-02-07 08:45:00,3060.0,5.5,17031032100.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,7
10542581,2019-01-29 07:15:00,2019-01-29 07:45:00,1860.0,5.6,17031063400.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,7
10542972,2019-01-07 08:30:00,2019-01-07 08:45:00,1139.0,1.2,17031280100.0,17031320100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
10543626,2019-01-22 07:30:00,2019-01-22 07:30:00,359.0,1.4,17031834300.0,17031841800.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,7
10544090,2019-02-25 07:30:00,2019-02-25 07:30:00,412.0,1.1,17031081100.0,17031081401.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,0,7
10545372,2019-02-22 08:45:00,2019-02-22 08:45:00,203.0,0.8,17031300800.0,17031292400.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,4,8
10546794,2019-02-08 07:15:00,2019-02-08 07:30:00,1259.0,3.9,17031070102.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,7
10548590,2019-01-25 07:15:00,2019-01-25 07:30:00,354.0,1.4,17031242000.0,17031243500.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,7
10549018,2019-01-25 07:15:00,2019-01-25 07:30:00,1259.0,5.0,17031070600.0,17031081500.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,7
10553424,2019-02-13 07:30:00,2019-02-13 08:00:00,1620.0,5.5,17031220300.0,17031841900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,7
10561637,2019-01-29 08:00:00,2019-01-29 08:15:00,407.0,1.3,17031222700.0,17031221300.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
10562537,2019-02-01 07:30:00,2019-02-01 08:00:00,1379.0,3.3,17031241200.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,7
10562906,2019-01-08 08:00:00,2019-01-08 08:30:00,1799.0,4.6,17031030500.0,17031062200.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,1,8
10562921,2019-02-15 08:15:00,2019-02-15 08:30:00,1320.0,3.7,17031071600.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,8
10562963,2019-01-09 07:15:00,2019-01-09 07:30:00,959.0,4.8,17031830900.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,7
10564676,2019-01-18 08:45:00,2019-01-18 09:00:00,472.0,0.9,17031081800.0,17031833000.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,4,8
10565249,2019-02-15 07:45:00,2019-02-15 08:00:00,336.0,1.0,17031390700.0,17031410700.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,4,7
10565289,2019-01-10 07:45:00,2019-01-10 08:15:00,1259.0,3.4,17031241400.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,7
10566015,2019-02-01 07:30:00,2019-02-01 07:45:00,1080.0,3.0,17031080202.0,17031833000.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,4,7
10567632,2019-02-07 08:30:00,2019-02-07 09:00:00,1799.0,0.9,17031070102.0,17031070300.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
10568188,2019-01-02 08:15:00,2019-01-02 08:30:00,780.0,3.8,17031071700.0,17031838100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
10568669,2019-01-08 08:30:00,2019-01-08 08:30:00,319.0,1.1,17031660600.0,17031650100.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,1,8
10570125,2019-02-13 08:15:00,2019-02-13 08:45:00,1379.0,3.6,17031071600.0,17031320100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
10570895,2019-02-11 08:45:00,2019-02-11 09:00:00,1080.0,2.9,17031081403.0,17031842200.0,0.0,0.0,0.72,0.72,True,5.0,2019,2,0,8
10571187,2019-01-24 08:00:00,2019-01-24 08:00:00,189.0,0.6,17031271400.0,17031836800.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,8
10571445,2019-02-25 07:45:00,2019-02-25 08:00:00,436.0,1.2,17031081500.0,17031320100.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,0,7
10574466,2019-02-01 07:15:00,2019-02-01 07:15:00,367.0,1.4,17031071500.0,17031081900.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,4,7
10577397,2019-01-25 08:15:00,2019-01-25 08:30:00,1020.0,2.9,17031081500.0,17031839100.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,4,8
10581815,2019-01-08 08:45:00,2019-01-08 09:00:00,600.0,1.4,17031080201.0,17031081700.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
10582137,2019-02-21 08:45:00,2019-02-21 08:45:00,280.0,1.0,17031283800.0,17031833300.0,0.0,2.0,2.55,4.55,True,3.0,2019,2,3,8
10584146,2019-02-14 08:30:00,2019-02-14 08:45:00,642.0,1.5,17031070600.0,17031240200.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,3,8
10584783,2019-01-09 07:30:00,2019-01-09 08:15:00,2160.0,5.3,17031240900.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,7
10584970,2019-02-21 08:30:00,2019-02-21 08:45:00,840.0,2.5,17031063200.0,17031081000.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,3,8
10585249,2019-02-27 07:15:00,2019-02-27 07:30:00,1200.0,3.1,17031071300.0,17031280100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,7
10587628,2019-02-27 08:45:00,2019-02-27 09:00:00,271.0,1.0,17031410800.0,17031836200.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,2,8
10588111,2019-02-19 08:15:00,2019-02-19 08:30:00,1020.0,2.3,17031080100.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
10589429,2019-01-11 08:45:00,2019-01-11 09:00:00,840.0,2.2,17031330100.0,17031320100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,8
10589504,2019-02-14 08:00:00,2019-02-14 08:30:00,1620.0,2.4,17031080201.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
10589623,2019-02-12 07:45:00,2019-02-12 08:00:00,1560.0,4.0,17031070300.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
10592054,2019-01-07 08:45:00,2019-01-07 09:00:00,1259.0,3.4,17031071100.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
10594746,2019-02-07 07:30:00,2019-02-07 07:45:00,685.0,1.7,17031330100.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,7
10596560,2019-01-17 08:00:00,2019-01-17 08:15:00,840.0,1.5,17031243400.0,17031081900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
10597041,2019-02-07 08:45:00,2019-02-07 09:00:00,780.0,0.0,17031080202.0,17031080202.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,8
10598621,2019-02-19 08:45:00,2019-02-19 09:00:00,598.0,1.6,17031242100.0,17031241200.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,8
10604166,2019-02-14 08:15:00,2019-02-14 08:45:00,1919.0,5.3,17031220602.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
10607421,2019-02-04 08:45:00,2019-02-04 08:45:00,600.0,1.7,17031280100.0,17031081201.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,8
10608302,2019-01-10 08:15:00,2019-01-10 08:30:00,217.0,1.0,17031840000.0,17031842000.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,8
10608483,2019-01-10 08:00:00,2019-01-10 08:15:00,1080.0,2.0,17031081000.0,17031280100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
10609932,2019-02-19 08:00:00,2019-02-19 09:00:00,3419.0,11.1,17031691500.0,17031081700.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,8
10612742,2019-01-24 07:45:00,2019-01-24 08:00:00,390.0,0.9,17031150502.0,17031170100.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,7
10613791,2019-01-24 07:30:00,2019-01-24 07:30:00,600.0,1.2,17031081100.0,17031320100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,7
10619605,2019-02-05 07:15:00,2019-02-05 07:15:00,540.0,1.4,17031080202.0,17031081500.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
10620534,2019-01-22 07:15:00,2019-01-22 07:30:00,600.0,1.7,17031280100.0,17031081401.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,7
10626296,2019-02-27 07:30:00,2019-02-27 07:45:00,569.0,1.3,17031081800.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,7
10627414,2019-01-09 08:30:00,2019-01-09 09:15:00,2339.0,6.6,17031051300.0,17031839100.0,0.0,1.0,0.67,1.67,True,2.0,2019,1,2,8
10629520,2019-02-27 08:45:00,2019-02-27 09:00:00,680.0,1.3,17031833100.0,17031281900.0,0.0,1.0,2.55,3.55,True,6.0,2019,2,2,8
10633034,2019-01-18 08:00:00,2019-01-18 08:15:00,676.0,1.5,17031838100.0,17031280100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,8
10634511,2019-01-15 08:00:00,2019-01-15 08:00:00,237.0,0.7,17031252000.0,17031252000.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
10636275,2019-02-25 07:30:00,2019-02-25 07:30:00,122.0,0.0,17031010501.0,17031010501.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,0,7
10637596,2019-02-01 08:30:00,2019-02-01 08:45:00,600.0,1.8,17031842300.0,17031280400.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,8
10641739,2019-02-04 08:30:00,2019-02-04 08:45:00,387.0,0.8,17031839000.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,8
10643338,2019-01-07 07:30:00,2019-01-07 07:45:00,1020.0,3.7,17031070200.0,17031280100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,0,7
10649047,2019-02-08 08:45:00,2019-02-08 09:15:00,1679.0,6.3,17031830700.0,17031242100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,8
10651891,2019-02-26 08:30:00,2019-02-26 09:15:00,2160.0,4.4,17031070101.0,17031280100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
10651951,2019-01-25 07:00:00,2019-01-25 07:00:00,248.0,1.1,17031320100.0,17031081800.0,0.0,1.0,2.55,3.55,True,3.0,2019,1,4,7
10652006,2019-01-29 07:30:00,2019-01-29 07:30:00,399.0,1.0,17031842800.0,17031580600.0,0.0,0.0,2.78,2.78,True,3.0,2019,1,1,7
10653902,2019-02-22 08:00:00,2019-02-22 08:45:00,1919.0,6.1,17031060800.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,8
10653948,2019-01-25 07:30:00,2019-01-25 07:45:00,780.0,1.9,17031080300.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,7
10654149,2019-01-09 08:15:00,2019-01-09 08:30:00,1499.0,3.5,17031070300.0,17031833000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
10654273,2019-02-12 07:30:00,2019-02-12 08:00:00,1560.0,4.2,17031062900.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
10655830,2019-02-15 08:15:00,2019-02-15 08:30:00,600.0,1.2,17031842300.0,17031081900.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,4,8
10657115,2019-02-06 07:15:00,2019-02-06 07:30:00,1379.0,5.2,17031070700.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,7
10657348,2019-02-28 07:45:00,2019-02-28 07:45:00,840.0,2.6,17031081201.0,17031833000.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,3,7
10657417,2019-01-02 08:00:00,2019-01-02 08:15:00,720.0,2.2,17031842300.0,17031081800.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,8
10659644,2019-02-04 08:15:00,2019-02-04 08:15:00,393.0,1.7,17031283200.0,17031833000.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,8
10661538,2019-02-28 07:30:00,2019-02-28 07:45:00,959.0,2.9,17031063302.0,17031081900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,7
10663207,2019-01-17 07:45:00,2019-01-17 08:15:00,1499.0,3.3,17031241200.0,17031081700.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,7
10663331,2019-01-29 08:45:00,2019-01-29 09:15:00,1799.0,3.2,17031080300.0,17031320400.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
10671515,2019-01-23 08:45:00,2019-01-23 09:15:00,2280.0,6.5,17031060200.0,17031081401.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
10672533,2019-02-11 08:45:00,2019-02-11 09:00:00,840.0,1.8,17031081403.0,17031281900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,8
10674505,2019-02-28 08:15:00,2019-02-28 08:45:00,1440.0,3.2,17031842200.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
10674558,2019-02-25 07:45:00,2019-02-25 07:45:00,780.0,2.2,17031243200.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,7
10678131,2019-01-24 08:45:00,2019-01-24 09:15:00,1080.0,3.0,17031071100.0,17031081700.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
10678550,2019-01-08 07:00:00,2019-01-08 07:15:00,840.0,3.3,17031071300.0,17031281900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,7
10680396,2019-01-24 07:15:00,2019-01-24 07:30:00,480.0,1.4,17031081403.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,7
10682666,2019-01-15 08:30:00,2019-01-15 08:30:00,327.0,0.8,17031330100.0,17031839000.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
10682889,2019-02-14 08:30:00,2019-02-14 09:00:00,1860.0,3.0,17031080100.0,17031281900.0,0.0,1.0,0.72,1.72,True,3.0,2019,2,3,8
10685079,2019-01-04 08:00:00,2019-01-04 08:00:00,660.0,2.1,17031842300.0,17031081700.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,8
10685335,2019-02-28 08:00:00,2019-02-28 08:15:00,600.0,1.6,17031081403.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,8
10685733,2019-01-28 08:30:00,2019-01-28 08:30:00,297.0,0.8,17031837800.0,17031280400.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,8
10688911,2019-01-15 08:30:00,2019-01-15 09:00:00,1560.0,4.1,17031062800.0,17031081600.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
10690062,2019-01-15 08:30:00,2019-01-15 09:00:00,1679.0,4.9,17031060400.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
10690951,2019-01-16 07:45:00,2019-01-16 08:00:00,840.0,3.0,17031010600.0,17031031000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,7
10692852,2019-01-16 07:45:00,2019-01-16 08:00:00,1259.0,2.1,17031243400.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,7
10694100,2019-01-24 07:15:00,2019-01-24 07:30:00,229.0,1.0,17031210900.0,17031210100.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,7
10695510,2019-01-14 08:45:00,2019-01-14 09:00:00,381.0,0.6,17031839100.0,17031839100.0,0.0,1.0,2.55,3.55,True,3.0,2019,1,0,8
10698193,2019-02-07 07:30:00,2019-02-07 08:15:00,2219.0,6.1,17031210900.0,17031280100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,7
10698920,2019-01-07 08:15:00,2019-01-07 08:45:00,1379.0,3.1,17031080100.0,17031833000.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,0,8
10702615,2019-01-29 08:30:00,2019-01-29 08:30:00,343.0,1.1,17031841300.0,17031843200.0,0.0,0.0,2.55,2.55,True,5.0,2019,1,1,8
10703451,2019-02-26 08:15:00,2019-02-26 08:30:00,360.0,0.9,17031071600.0,17031842200.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
10706662,2019-02-27 08:15:00,2019-02-27 08:30:00,354.0,1.1,17031081700.0,17031280100.0,0.0,1.0,2.55,3.55,True,3.0,2019,2,2,8
10706665,2019-02-22 08:00:00,2019-02-22 08:00:00,600.0,1.8,17031080201.0,17031081900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,8
10708911,2019-01-04 07:45:00,2019-01-04 08:00:00,365.0,1.5,17031580501.0,17031590500.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,7
10709726,2019-01-15 08:30:00,2019-01-15 08:45:00,600.0,1.9,17031833100.0,17031243200.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
10710358,2019-01-11 07:15:00,2019-01-11 07:30:00,540.0,1.7,17031320100.0,17031081401.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,7
10710637,2019-01-22 08:15:00,2019-01-22 08:30:00,150.0,0.5,17031839100.0,17031281900.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,1,8
10711937,2019-02-22 08:00:00,2019-02-22 08:15:00,1020.0,3.1,17031063303.0,17031081900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,8
10713015,2019-02-01 07:15:00,2019-02-01 07:30:00,900.0,4.1,17031063000.0,17031320100.0,0.0,2.0,0.72,2.72,True,3.0,2019,2,4,7
10714977,2019-02-05 08:30:00,2019-02-05 09:00:00,1080.0,3.1,17031832600.0,17031837800.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,8
10715045,2019-01-17 07:30:00,2019-01-17 08:00:00,1679.0,4.9,17031063100.0,17031281900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,7
10716050,2019-01-16 07:30:00,2019-01-16 08:00:00,2219.0,5.1,17031240900.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,7
10716260,2019-02-19 08:15:00,2019-02-19 08:30:00,779.0,1.0,17031280100.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,8
10720037,2019-02-19 08:30:00,2019-02-19 09:00:00,1440.0,3.9,17031070200.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
10721113,2019-02-11 07:30:00,2019-02-11 07:45:00,900.0,2.9,17031242200.0,17031280100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,7
10725986,2019-02-22 08:15:00,2019-02-22 08:30:00,417.0,1.3,17031081403.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,4,8
10726685,2019-01-10 08:30:00,2019-01-10 09:00:00,2219.0,3.8,17031063302.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
10728036,2019-02-19 07:45:00,2019-02-19 07:45:00,228.0,0.8,17031620300.0,17031640100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,7
10731713,2019-01-21 08:00:00,2019-01-21 08:30:00,1440.0,6.4,17031221100.0,17031320100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
10732834,2019-01-23 08:30:00,2019-01-23 08:30:00,352.0,1.0,17031080300.0,17031081800.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,2,8
10734334,2019-01-29 08:30:00,2019-01-29 08:45:00,368.0,0.6,17031081700.0,17031839100.0,0.0,1.0,2.55,3.55,True,3.0,2019,1,1,8
10735364,2019-01-14 08:30:00,2019-01-14 09:00:00,1980.0,4.6,17031282800.0,17031081300.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
10735940,2019-01-30 07:15:00,2019-01-30 07:30:00,780.0,4.5,17031832200.0,17031280100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,7
10736072,2019-02-26 08:30:00,2019-02-26 08:45:00,1440.0,2.8,17031071300.0,17031081600.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,8
10736481,2019-02-04 08:30:00,2019-02-04 09:15:00,2400.0,6.2,17031060800.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
10738590,2019-02-13 07:30:00,2019-02-13 07:45:00,1139.0,4.0,17031071300.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,7
10739462,2019-01-23 07:15:00,2019-01-23 07:45:00,1259.0,3.7,17031070400.0,17031833000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,7
10740701,2019-02-22 08:00:00,2019-02-22 08:00:00,438.0,0.7,17031281900.0,17031839100.0,0.0,1.0,2.55,3.55,True,3.0,2019,2,4,8
10742796,2019-02-21 07:30:00,2019-02-21 07:45:00,203.0,0.8,17031750400.0,17031750200.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,7
10745219,2019-02-20 07:45:00,2019-02-20 08:15:00,1440.0,4.2,17031241300.0,17031281900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,7
10750187,2019-01-23 08:30:00,2019-01-23 08:45:00,959.0,2.0,17031280100.0,17031080100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
10750479,2019-02-20 08:45:00,2019-02-20 09:00:00,601.0,0.9,17031320600.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,2,8
10751917,2019-01-16 07:45:00,2019-01-16 07:45:00,720.0,2.3,17031081000.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,7
10752701,2019-02-11 08:45:00,2019-02-11 08:45:00,231.0,1.0,17031650301.0,17031650200.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,0,8
10756010,2019-02-21 08:15:00,2019-02-21 08:30:00,351.0,0.9,17031243500.0,17031081800.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,3,8
10756848,2019-02-21 08:45:00,2019-02-21 08:45:00,326.0,1.2,17031070700.0,17031070500.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,8
10757380,2019-02-20 08:45:00,2019-02-20 09:00:00,360.0,0.8,17031061500.0,17031062800.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
